loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
17,-1.63427,1.43862,0.296718,1.29382e-05,12.3715,0.0127623,0.00101379,-1.93594e-17,-4.27437e-18,0.00384845,200000,-0.968013,1.48247,0.175753,1.09214e-05,11.0214,0.0110138,0.000991602,0,0,0.00192423,100000,-24.3623,1.31484,6.38553,2.5759e-05,93.1045,0.0506212,0.000508858,-1.86389e-18,-2.68581e-16,0.00384845,199998,-6.91072,1.31918,1.81135,4.5404e-05,26.9181,0.036095,0.0012579,0,0,0.00192423,99999
18,-1.19443,1.45716,0.229822,2.05773e-05,10.5589,0.014835,0.00138708,-9.55989e-19,6.86427e-17,0.00377068,197608,-0.915284,1.48251,0.176111,1.34265e-05,10.4352,0.0118826,0.00112993,0,0,0.00188534,98804,-25.9682,1.30291,7.13764,2.16395e-05,94.618,0.0469226,0.000461175,-3.81157e-17,3.61134e-16,0.00377061,197606,-6.80866,1.3076,1.87143,4.12667e-05,25.3058,0.0334663,0.00123308,0,0,0.00188531,98803
19,-1.51719,1.45587,0.249807,2.93662e-05,13.2177,0.0198317,0.00148077,3.56981e-19,-4.99098e-17,0.00107726,47026,-0.890787,1.49759,0.14667,2.50084e-05,12.2281,0.0175339,0.00142628,0,0,0.00053863,23513,-10.1933,1.286,3.01056,6.02874e-05,34.8451,0.0477559,0.00126241,-5.11403e-18,-1.54295e-16,0.00106828,46348,-5.73169,1.29104,1.69284,5.36082e-05,19.9973,0.0340631,0.00157379,0,0,0.00053414,23174
20,-0.40171,1.54853,0.0641879,2.01694e-05,18.0933,0.0191079,0.00105555,-9.02444e-18,-3.61046e-18,0.00336134,186902,-0.29621,1.55788,0.0473299,1.36767e-05,22.9821,0.0177305,0.000771366,0,0,0.00168067,93451,-15.2933,1.29496,4.34588,2.07843e-05,54.0474,0.0348326,0.000596692,1.11751e-17,-3.8415e-17,0.00336134,186902,-5.72821,1.30116,1.62779,2.77443e-05,20.772,0.0249043,0.00111404,0,0,0.00168067,93451
21,-0.948459,1.42381,0.28977,9.32235e-06,6.55546,0.00790072,0.00117994,-5.88965e-18,4.51013e-17,0.00380413,198834,-0.46742,1.51531,0.142806,9.45795e-06,8.53244,0.00899694,0.00105124,0,0,0.00190207,99417,-14.1551,1.32277,3.6014,2.87856e-05,55.913,0.0413845,0.000695565,9.67539e-17,5.80095e-16,0.00380413,198834,-6.91749,1.32627,1.75998,2.94511e-05,27.7569,0.029467,0.00099946,0,0,0.00190207,99417
22,-1.29702,1.38394,0.383265,7.813e-06,6.99844,0.00752294,0.00103856,-1.48072e-17,7.63019e-18,0.00384845,199998,-0.630285,1.48548,0.186253,8.03856e-06,7.50195,0.00779347,0.00103145,0,0,0.00192423,99999,-27.463,1.32429,6.91898,1.54642e-05,109.152,0.0423652,0.000365022,-1.10672e-16,5.81915e-16,0.00384845,199998,-7.34361,1.32806,1.85013,2.89161e-05,29.6891,0.030184,0.000957995,0,0,0.00192423,99999
23,-1.89697,1.38932,0.440864,1.09995e-05,10.4307,0.0108886,0.00101019,1.06826e-17,-9.12766e-18,0.00384845,199998,-1.1412,1.43838,0.265218,9.14193e-06,8.68094,0.00898611,0.00101734,0,0,0.00192423,99999,-16.5112,1.31976,4.24889,3.56868e-05,64.398,0.0494901,0.00072109,1.7407e-17,-2.51144e-16,0.00384848,200000,-7.16216,1.32327,1.84307,4.11348e-05,28.3747,0.0352369,0.00116738,0,0,0.00192424,100000
24,-0.823404,1.44728,0.247573,1.95249e-05,6.77779,0.0115901,0.00168461,-4.42161e-18,-4.62794e-18,0.00333678,181268,-0.604969,1.48898,0.181896,1.32876e-05,7.50973,0.0100222,0.00132581,0,0,0.00166839,90634,-23.5052,1.30617,6.38022,2.05838e-05,86.7514,0.0437811,0.000470153,-9.38484e-18,-2.48274e-17,0.0033306,181020,-7.98782,1.30939,2.1682,3.02851e-05,29.8889,0.0311433,0.000972442,0,0,0.0016653,90510
25,-1.71937,1.46633,0.240377,2.91468e-05,16.4585,0.022022,0.00132353,-1.19442e-17,-1.30236e-16,0.00277028,122956,-1.06712,1.49614,0.149188,2.34811e-05,14.336,0.0183983,0.00127626,0,0,0.00138514,61478,-12.5492,1.29022,3.63753,5.60414e-05,43.5684,0.0514228,0.00108982,-3.00202e-18,-2.94062e-17,0.0027676,122718,-5.48593,1.29665,1.59016,6.40972e-05,19.5548,0.0367736,0.00174302,0,0,0.0013838,61359
26,-1.17496,1.45999,0.223459,3.80827e-05,10.6531,0.0202652,0.00187922,1.01531e-17,-2.13609e-17,0.0037849,198322,-0.821131,1.49369,0.156166,2.72464e-05,10.721,0.0171417,0.00158948,0,0,0.00189245,99161,-7.98152,1.26969,2.51413,6.1592e-05,25.7364,0.0416872,0.00147748,8.28461e-17,3.70126e-17,0.0037849,198322,-5.02606,1.27566,1.58318,4.89051e-05,16.5877,0.0297649,0.00164305,0,0,0.00189245,99161
27,-0.106097,1.55878,0.113104,1.99321e-05,8.94098,0.0133506,0.00149298,-6.81841e-18,-3.8531e-17,0.00384845,199998,-0.0770609,1.56446,0.082156,1.37201e-05,12.2442,0.0129614,0.00105853,0,0,0.00192423,99999,-13.0404,1.31546,3.42275,2.33236e-05,49.9753,0.0352845,0.000661015,1.38917e-16,-5.49896e-17,0.00384845,199998,-6.68025,1.31917,1.75338,2.27648e-05,26.0216,0.0251291,0.000905915,0,0,0.00192423,99999
28,-0.903048,1.48852,0.164442,3.50304e-05,11.0404,0.0197321,0.0017753,1.91956e-17,-1.13672e-16,0.00368877,192944,-0.756166,1.50414,0.137694,2.09172e-05,11.415,0.0154863,0.00135069,0,0,0.00184438,96472,-15.9848,1.30991,4.28306,5.06598e-05,59.89,0.0570106,0.000888603,-4.18906e-17,1.69227e-16,0.00368528,192788,-7.08534,1.31357,1.89849,5.71449e-05,26.9699,0.0405919,0.00140779,0,0,0.00184264,96394
29,-1.24787,1.49277,0.159607,3.29008e-05,16.0216,0.023029,0.00142867,8.85103e-18,6.90239e-17,0.00329594,184984,-0.870981,1.51546,0.1114,2.35695e-05,15.7864,0.0193187,0.00122003,0,0,0.00164797,92492,-12.8731,1.28794,3.76238,4.76172e-05,44.3115,0.0478347,0.000995454,7.35887e-17,2.74267e-16,0.00329595,184986,-5.43104,1.29464,1.58731,5.64328e-05,19.2125,0.0342209,0.00164907,0,0,0.00164798,92493
30,-0.724654,1.48701,0.17445,2.43947e-05,8.74246,0.0146545,0.00166466,-1.71531e-17,-4.02013e-17,0.00342325,140080,-0.521419,1.51888,0.125523,1.69515e-05,10.1326,0.0131234,0.00129171,0,0,0.00171163,70040,-9.55907,1.29812,2.7002,3.95206e-05,34.2107,0.0381794,0.00103513,-4.10546e-17,-5.18146e-17,0.00342053,139620,-5.44483,1.30345,1.53803,3.46916e-05,19.9256,0.0272578,0.00127272,0,0,0.00171027,69810
31,0.146325,-1.55556,0.10527,1.49703e-05,9.70281,0.0120535,0.00124199,1.07937e-17,-6.37268e-18,0.00376618,197824,0.113019,-1.56166,0.081306,9.69123e-06,12.4563,0.0109876,0.000882016,0,0,0.00188309,98912,-16.4356,1.33482,3.9659,1.86606e-05,68.3647,0.0367352,0.000507976,7.95926e-17,5.02617e-18,0.00376618,197824,-8.15081,1.33723,1.96679,1.88141e-05,34.2872,0.0261068,0.000720659,0,0,0.00188309,98912
32,-0.778706,1.44428,0.255847,1.08746e-05,6.27869,0.00832799,0.00130579,-3.85734e-18,-2.69278e-17,0.0038483,199994,-0.549075,1.49336,0.180406,7.71096e-06,7.2142,0.00748044,0.00103082,0,0,0.00192415,99997,-18.2461,1.33853,4.32811,3.59595e-05,77.1516,0.0541251,0.000664377,-2.52026e-18,1.01872e-16,0.0038483,199994,-8.27064,1.34096,1.96186,3.96656e-05,35.3765,0.0384706,0.00103106,0,0,0.00192415,99997
33,-1.09325,1.4336,0.273013,1.64197e-05,8.04059,0.0115975,0.00141579,7.1467e-18,7.8423e-17,0.00384742,199970,-0.851892,1.46458,0.212744,1.05355e-05,8.11174,0.00929614,0.00113332,0,0,0.00192371,99985,-31.4829,1.31831,8.13014,2.16416e-05,122.037,0.0530739,0.000407762,-5.61516e-17,-4.23006e-17,0.00384742,199970,-8.46786,1.32121,2.18674,4.02313e-05,33.248,0.0377419,0.00106596,0,0,0.00192371,99985
34,-0.729737,1.49843,0.150768,2.49952e-05,10.1648,0.015981,0.00156406,4.12506e-18,-2.57966e-17,0.00180174,105374,-0.508485,1.52808,0.105053,1.7936e-05,11.9802,0.014672,0.00122247,0,0,0.00090087,52687,-15.4277,1.29887,4.31846,3.01028e-05,55.3471,0.0423745,0.0007104,-3.24204e-17,-3.27464e-17,0.00178817,104376,-6.80726,1.30297,1.90547,3.4113e-05,24.8436,0.0301863,0.00113008,0,0,0.000894083,52188
35,-0.754959,1.52226,0.100594,1.77869e-05,15.6069,0.0166809,0.00106631,-1.93278e-18,4.13499e-17,0.00312691,180260,-0.446876,1.54857,0.0595418,1.50253e-05,20.1488,0.0174038,0.000863336,0,0,0.00156345,90130,-18.2291,1.30294,5.01706,2.35902e-05,66.4335,0.0410512,0.000574653,-3.68555e-17,2.07465e-16,0.00312691,180260,-6.16474,1.30835,1.69667,3.48783e-05,22.9885,0.0293183,0.00118964,0,0,0.00156345,90130
36,-1.09984,1.47357,0.194449,2.19029e-05,11.3637,0.0158508,0.00138182,6.71555e-18,1.11105e-17,0.00357997,192864,-0.807279,1.50063,0.142725,1.49206e-05,11.5726,0.0131726,0.0011327,0,0,0.00178999,96432,-13.2731,1.30168,3.68008,3.69416e-05,48.1446,0.0437467,0.000844443,1.36179e-16,2.76735e-16,0.00357997,192864,-6.10877,1.3066,1.69371,4.0133e-05,22.6232,0.0312131,0.00128577,0,0,0.00178999,96432
37,-1.40516,1.4262,0.305058,1.48192e-05,9.75057,0.0121461,0.00122008,-5.95889e-18,-9.72146e-20,0.00384837,199996,-0.866767,1.47686,0.188172,1.2012e-05,9.30681,0.0106195,0.00113112,0,0,0.00192419,99998,-17.2293,1.29868,4.82266,2.35164e-05,61.7604,0.0395656,0.000594364,1.21463e-16,3.0127e-16,0.00384837,199996,-6.05639,1.30429,1.69524,3.345e-05,22.2268,0.0282629,0.00118353,0,0,0.00192419,99998
38,-2.25594,1.37045,0.543934,9.51288e-06,11.1948,0.0105287,0.00090352,-1.63184e-17,-3.73918e-17,0.00384845,199998,-1.43608,1.40783,0.346255,7.47196e-06,8.84415,0.00823695,0.000907126,0,0,0.00192423,99999,-30.8323,1.30447,8.41965,1.42913e-05,113.025,0.0416591,0.000343054,1.26386e-17,-2.12061e-16,0.00384845,199998,-6.89965,1.3091,1.88415,3.19317e-05,25.7969,0.0297111,0.00107474,0,0,0.00192423,99999
39,-1.84797,1.36599,0.490397,1.52405e-05,9.00292,0.0119607,0.00127421,-2.36495e-17,-8.53374e-17,0.00360934,167688,-1.08548,1.42578,0.288053,1.29734e-05,7.56202,0.0100081,0.00129629,0,0,0.00180467,83844,-27.7955,1.29776,7.79288,1.97568e-05,99.2691,0.0459893,0.000429595,7.89516e-17,2.62655e-16,0.00360409,167000,-8.42577,1.30081,2.36229,3.25876e-05,30.4762,0.0326976,0.000996634,0,0,0.00180204,83500
40,-0.680677,1.51401,0.12137,2.62359e-05,12.0567,0.0178139,0.00147278,-8.94284e-19,-2.60534e-17,0.00312169,180086,-0.432159,1.54262,0.0770581,2.06618e-05,15.4009,0.0178455,0.00115782,0,0,0.00156085,90043,-19.5155,1.30837,5.25507,2.77885e-05,72.6639,0.0465285,0.000597238,4.92214e-17,1.0548e-16,0.00312169,180086,-7.23487,1.31216,1.94818,3.74788e-05,27.381,0.0331353,0.00113109,0,0,0.00156085,90043
41,-0.257888,1.54026,0.124617,1.72154e-05,8.55826,0.0121437,0.00141764,-8.41459e-18,-9.98246e-18,0.00383474,199636,-0.182932,1.55504,0.0883964,1.21348e-05,11.6912,0.0119124,0.00101867,0,0,0.00191737,99818,-12.8048,1.30426,3.51596,1.99103e-05,46.9181,0.0316822,0.000628438,-4.38915e-17,-5.95482e-17,0.00383474,199636,-6.12961,1.30901,1.68308,2.07961e-05,22.9176,0.0225998,0.00092019,0,0,0.00191737,99818
42,-0.525217,1.4966,0.177112,1.24231e-05,7.20367,0.00948563,0.00130968,-1.05046e-17,-1.94421e-17,0.00384815,199990,-0.35845,1.53198,0.120874,9.10168e-06,9.33603,0.00922498,0.000986634,0,0,0.00192407,99995,-18.9664,1.33429,4.58318,2.3634e-05,78.7059,0.044364,0.000532729,3.70325e-17,2.34469e-16,0.00384815,199990,-7.4983,1.33747,1.81195,2.98902e-05,31.5817,0.0315793,0.000946515,0,0,0.00192407,99995
43,-1.1894,1.44312,0.2577,1.63227e-05,9.37013,0.0124675,0.00130922,-1.66077e-17,-8.42155e-17,0.00380109,198580,-0.938606,1.46849,0.203364,1.0342e-05,9.24931,0.00983124,0.00105196,0,0,0.00190055,99290,-21.5091,1.32224,5.47022,3.41661e-05,84.757,0.0555187,0.000615397,8.54525e-18,-4.71564e-16,0.00380109,198580,-8.17231,1.32507,2.0784,4.49618e-05,32.6149,0.0394788,0.00113888,0,0,0.00190055,99290
44,-0.207872,1.54735,0.116226,1.95316e-05,8.97569,0.013244,0.00147474,3.20417e-18,-8.99124e-18,0.00116138,46462,-0.128238,1.5617,0.0717041,1.58298e-05,14.1756,0.0149805,0.0010567,0,0,0.000580689,23231,-13.6169,1.31063,3.64311,2.80833e-05,51.1709,0.0392281,0.000715897,-5.23968e-17,1.16827e-16,0.00115826,46330,-8.16496,1.31283,2.18447,2.34174e-05,30.9763,0.0278538,0.000840728,0,0,0.000579131,23165
45,-1.20661,1.54046,0.0617196,1.53504e-05,39.7914,0.024726,0.00062082,2.13387e-18,5.68477e-17,0.00323928,183470,-0.808014,1.55058,0.0413314,1.14611e-05,39.991,0.0214133,0.000535233,0,0,0.00161964,91735,-27.1848,1.30035,7.54623,2.02582e-05,98.064,0.0462523,0.000437993,-1.62235e-17,1.94498e-16,0.00323931,183472,-6.10014,1.30632,1.69334,4.51394e-05,22.5659,0.0330634,0.00136524,0,0,0.00161965,91736
46,-1.30811,1.46492,0.218833,1.44472e-05,12.3892,0.0134535,0.00107386,4.15738e-18,8.03544e-17,0.00375921,197646,-0.795677,1.50561,0.133106,1.18761e-05,12.2692,0.0120966,0.000981772,0,0,0.0018796,98823,-15.5104,1.30088,4.30772,2.88865e-05,56.0789,0.0417598,0.00069173,-1.67042e-16,-2.35009e-16,0.00375921,197646,-5.97975,1.30644,1.66077,3.7463e-05,22.1328,0.0298295,0.0012559,0,0,0.0018796,98823
47,-1.92545,1.41074,0.392006,9.07453e-06,12.0084,0.0105731,0.000858264,-1.99058e-17,-7.34988e-18,0.00384845,199998,-0.918083,1.477,0.186912,9.51603e-06,9.85957,0.00972861,0.000978149,0,0,0.00192423,99999,-34.3781,1.30667,9.30467,1.23824e-05,127.125,0.0411003,0.000301273,-4.06403e-17,2.04795e-16,0.00384845,199998,-6.35602,1.31217,1.7203,3.34862e-05,24.0649,0.0293624,0.00114045,0,0,0.00192423,99999
48,-2.9196,1.37432,0.646434,7.49024e-06,14.7333,0.0107102,0.000699356,-1.1181e-17,-1.55551e-16,0.00384845,199998,-1.60534,1.4111,0.355442,6.81119e-06,10.0638,0.00838497,0.00081231,0,0,0.00192423,99999,-40.9462,1.30794,11.0238,1.16632e-05,152.179,0.043628,0.000267334,2.28465e-17,4.26262e-17,0.00384845,199998,-6.85927,1.3127,1.8467,3.48119e-05,26.0191,0.0311258,0.00111843,0,0,0.00192423,99999
