loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
11,-2.2367,1.44446,0.339798,1.16017e-05,17.6659,0.0144309,0.000803949,-1.07498e-17,3.38291e-17,0.00271484,167754,-1.49735,1.46561,0.227475,8.66517e-06,14.2524,0.0111745,0.000775443,0,0,0.00135742,83877,-27.6524,1.31299,7.30005,2.29147e-05,104.883,0.0506995,0.000451971,-1.13507e-17,2.94644e-16,0.00271478,167750,-7.10772,1.31719,1.87639,4.45742e-05,27.4568,0.0361384,0.00123343,0,0,0.00135739,83875
12,-1.20239,1.47429,0.195673,2.27615e-05,12.4991,0.0169454,0.00134322,-4.51902e-18,9.33988e-18,0.00303385,176706,-0.946347,1.49356,0.154006,1.44596e-05,12.3085,0.0133804,0.00108066,0,0,0.00151692,88353,-17.5494,1.29954,4.89544,2.97788e-05,63.1162,0.0449985,0.000661773,-1.26496e-17,1.34446e-17,0.00303192,176638,-6.34701,1.3046,1.77051,4.11691e-05,23.3178,0.0321126,0.00128202,0,0,0.00151596,88319
13,-1.11053,1.47755,0.186753,3.12219e-05,11.9584,0.0194064,0.00160885,-2.22952e-17,-4.31979e-17,0.00349022,190382,-0.943498,1.49121,0.158663,1.83748e-05,11.9132,0.014842,0.00123803,0,0,0.00174511,95191,-13.5276,1.29002,3.92093,3.92613e-05,46.9267,0.0446718,0.000878883,-7.16735e-18,-1.98177e-16,0.00349022,190382,-5.87325,1.29567,1.70234,4.52147e-05,20.8507,0.0319017,0.00141731,0,0,0.00174511,95191
14,-0.106761,1.55396,0.155765,2.1697e-05,6.49311,0.011871,0.00182774,3.33395e-18,-5.67203e-18,0.00255918,87394,-0.0745985,1.56263,0.108833,1.55268e-05,9.23956,0.0119779,0.00129629,0,0,0.00127959,43697,-10.3874,1.30506,2.85157,2.84388e-05,38.1887,0.0341532,0.000832683,-1.80553e-17,-8.70743e-17,0.00255734,87304,-6.85737,1.30784,1.8825,2.15388e-05,25.5105,0.0242739,0.000887321,0,0,0.00127867,43652
15,-0.206374,1.54864,0.110712,2.16426e-05,9.41714,0.0142797,0.00151562,-5.7166e-18,7.03213e-18,0.00374683,197300,-0.136185,1.56098,0.073061,1.63979e-05,13.941,0.0151204,0.00108449,0,0,0.00187342,98650,-14.7107,1.31744,3.82546,3.09809e-05,56.8313,0.0433438,0.00071477,-4.44548e-17,1.20356e-16,0.00374683,197300,-8.34254,1.31963,2.16944,2.73149e-05,32.542,0.0307791,0.00088745,0,0,0.00187342,98650
16,-0.0347316,1.56848,0.0663692,1.4675e-05,15.0854,0.0148788,0.0009863,-4.21594e-19,-1.16697e-17,0.003811,199004,-0.0230547,1.56978,0.044054,1.10542e-05,22.7115,0.0158448,0.000697656,0,0,0.0019055,99502,-24.8474,1.32909,6.13483,2.00569e-05,100.801,0.0463099,0.000433101,7.05825e-17,-1.20728e-16,0.003811,199004,-8.78907,1.33155,2.17003,2.83508e-05,36.0584,0.03291,0.000861466,0,0,0.0019055,99502
17,-0.106627,1.5625,0.0782354,1.30387e-05,12.9273,0.0129833,0.00100427,-7.40906e-18,-5.01909e-19,0.00382375,199340,-0.0744211,1.56674,0.0545996,9.34155e-06,18.4166,0.0131165,0.000712199,0,0,0.00191188,99670,-25.432,1.32997,6.25488,1.92851e-05,103.565,0.0460186,0.000419073,-3.84409e-17,-9.71873e-17,0.00382375,199340,-8.27542,1.33279,2.0353,2.96339e-05,34.1387,0.0327285,0.000905445,0,0,0.00191188,99670
18,-0.326507,1.53805,0.109926,1.30147e-05,10.0669,0.0114523,0.00113642,1.22602e-17,1.55441e-17,0.00380325,198782,-0.230913,1.55366,0.077739,9.20156e-06,13.5495,0.0111675,0.00082396,0,0,0.00190162,99391,-23.6181,1.33113,5.78126,2.41694e-05,96.6594,0.0497564,0.000485755,1.74361e-16,-5.85497e-16,0.00380325,198782,-8.18163,1.33395,2.00271,3.48859e-05,33.9236,0.0353886,0.000985796,0,0,0.00190162,99391
19,-0.568302,1.51392,0.131248,1.36348e-05,10.0799,0.0117422,0.00116118,8.55413e-18,1.68675e-17,0.00364716,194480,-0.416652,1.53642,0.0962219,9.29896e-06,12.1968,0.010656,0.000872648,0,0,0.00182358,97240,-23.5283,1.32861,5.82218,2.59957e-05,95.2532,0.0512568,0.000507165,7.64022e-18,3.33808e-16,0.00364716,194480,-8.01054,1.33159,1.98225,3.8176e-05,32.8762,0.0364645,0.00104694,0,0,0.00182358,97240
20,-1.04919,1.49024,0.160706,1.40784e-05,13.0723,0.0136099,0.00103442,-2.21257e-17,4.11833e-17,0.00305712,177828,-0.762897,1.5142,0.116855,9.6805e-06,13.5382,0.0114663,0.000844259,0,0,0.00152856,88914,-24.3588,1.32278,6.17807,2.70589e-05,96.2034,0.0526314,0.00051412,-1.43871e-16,-1.53692e-16,0.00305712,177828,-7.61797,1.32621,1.93213,4.32611e-05,30.5536,0.0374704,0.00115454,0,0,0.00152856,88914
21,-1.41399,1.48325,0.185469,1.68011e-05,16.1717,0.0165466,0.00101538,1.08808e-17,2.74765e-17,0.00270911,166888,-1.04643,1.50205,0.137256,1.13511e-05,15.2635,0.0131938,0.000860338,0,0,0.00135455,83444,-21.9618,1.31114,5.84555,2.88999e-05,82.6821,0.0505778,0.000571395,1.25151e-16,2.90249e-16,0.00270814,166854,-6.84285,1.31553,1.82135,4.63774e-05,26.2578,0.0360636,0.00128599,0,0,0.00135407,83427
22,-1.11207,1.48743,0.167136,2.59883e-05,13.3824,0.0187137,0.00138873,-1.07226e-17,3.23638e-17,0.00345181,189336,-0.932766,1.50059,0.140188,1.54919e-05,13.3396,0.0144108,0.00107502,0,0,0.00172591,94668,-17.2152,1.29708,4.84846,3.18521e-05,61.3317,0.0459074,0.000693833,-3.11635e-17,3.79406e-16,0.00345182,189338,-6.05532,1.30272,1.70542,4.52768e-05,22.0866,0.0327921,0.00138072,0,0,0.00172591,94669
23,-1.24117,1.4693,0.207091,2.83497e-05,12.2676,0.0187448,0.00151241,-4.54121e-18,2.30446e-18,0.00377646,198088,-1.00394,1.48666,0.16751,1.75244e-05,11.9868,0.0145446,0.00120487,0,0,0.00188823,99044,-13.9145,1.28803,4.06213,3.74833e-05,47.9091,0.0441285,0.000849411,5.63104e-17,-2.82382e-16,0.00377643,198086,-5.74032,1.2941,1.6758,4.54296e-05,20.2598,0.0315349,0.00144062,0,0,0.00188821,99043
24,-0.375192,1.51697,0.160582,2.03717e-05,7.10398,0.0120471,0.00169101,5.7982e-19,1.06478e-17,0.00357245,181598,-0.260662,1.54327,0.111564,1.46609e-05,9.57249,0.011851,0.0012371,0,0,0.00178622,90799,-13.905,1.30527,3.79968,2.57941e-05,51.1487,0.0376414,0.000685259,-2.38362e-18,1.63094e-16,0.00357217,181574,-7.31629,1.3084,1.99925,2.45117e-05,27.2743,0.0267714,0.000915594,0,0,0.00178608,90787
25,-0.310783,1.53397,0.128214,1.74122e-05,8.55277,0.0122115,0.00142588,-2.49459e-18,5.61964e-19,0.00341675,188366,-0.227448,1.55034,0.0938291,1.18965e-05,11.209,0.0115501,0.00103,0,0,0.00170838,94183,-13.0064,1.32028,3.34667,2.72721e-05,50.8464,0.0384377,0.000709515,-3.64346e-17,-1.28152e-16,0.00341675,188366,-7.09707,1.32337,1.82614,2.49895e-05,28.1294,0.0273448,0.000913866,0,0,0.00170838,94183
