loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
21,-0.907694,1.42682,0.284385,9.33474e-06,6.41352,0.00781646,0.00119424,-8.88132e-19,1.35792e-17,0.0038036,198820,-0.450172,1.51732,0.141042,9.41083e-06,8.52695,0.00897064,0.00104907,0,0,0.0019018,99410,-14.2912,1.32343,3.62574,2.87666e-05,56.6056,0.0416194,0.000691183,-5.66746e-17,5.85089e-16,0.0038036,198820,-6.99222,1.32684,1.77396,2.93971e-05,28.1241,0.0296299,0.000992141,0,0,0.0019018,99410
22,-1.22789,1.38654,0.372502,7.79218e-06,6.73206,0.00736482,0.00105803,-1.29858e-17,2.78869e-18,0.00384845,199998,-0.596454,1.48993,0.180946,8.02067e-06,7.4926,0.00777711,0.00103132,0,0,0.00192423,99999,-28.0297,1.32484,7.04492,1.50132e-05,111.664,0.0422146,0.000355639,4.29493e-17,-3.37768e-16,0.00384845,199998,-7.37534,1.32859,1.85369,2.85287e-05,29.884,0.0300755,0.00094857,0,0,0.00192423,99999
23,-1.84933,1.39152,0.429185,1.11436e-05,10.2986,0.0108857,0.00102369,-1.53292e-17,-5.38969e-17,0.00384845,199998,-1.11041,1.44167,0.257698,9.27952e-06,8.66518,0.00904139,0.00102634,0,0,0.00192423,99999,-16.3011,1.32063,4.17987,3.66826e-05,63.8118,0.0499357,0.000734597,7.35482e-18,3.08266e-16,0.00384845,199998,-7.17954,1.3241,1.84096,4.16434e-05,28.5427,0.0355515,0.00117136,0,0,0.00192423,99999
24,-0.825184,1.44895,0.244251,1.9624e-05,6.88198,0.0117062,0.00167638,-5.61519e-19,-1.10207e-16,0.00332597,180988,-0.61085,1.48913,0.180813,1.32547e-05,7.59423,0.0100659,0.00131679,0,0,0.00166298,90494,-23.3855,1.30639,6.34239,2.08796e-05,86.3843,0.0439986,0.000474553,-9.96642e-18,2.4031e-16,0.00331908,180710,-7.94651,1.30964,2.15517,3.07228e-05,29.7643,0.0313,0.000981558,0,0,0.00165954,90355
25,-1.76735,1.46593,0.244708,2.92487e-05,16.8507,0.0223227,0.00131027,-3.06873e-18,-9.41047e-17,0.00275662,121686,-1.09081,1.49535,0.151034,2.36945e-05,14.4992,0.0185878,0.00127474,0,0,0.00137831,60843,-12.6331,1.28973,3.66836,5.66896e-05,43.7782,0.0518511,0.00109332,8.52068e-18,-1.96464e-16,0.00275387,121448,-5.47265,1.29623,1.58914,6.54303e-05,19.4759,0.0370834,0.00176441,0,0,0.00137693,60724
26,-1.17635,1.46013,0.223229,3.83546e-05,10.6787,0.0203615,0.00188368,2.35974e-17,9.85347e-17,0.00378022,198198,-0.82248,1.49371,0.156078,2.74283e-05,10.7413,0.017215,0.00159328,0,0,0.00189011,99099,-8.02069,1.26866,2.53522,6.1069e-05,25.7696,0.0415498,0.00146978,5.86733e-18,-1.1667e-17,0.00378022,198198,-5.01835,1.27472,1.58622,4.88025e-05,16.507,0.0296697,0.00164486,0,0,0.00189011,99099
27,-0.105888,1.55866,0.114429,1.98324e-05,8.83701,0.0132395,0.00149797,2.60842e-18,5.68528e-17,0.00384852,200000,-0.0764046,1.56448,0.0825755,1.37415e-05,12.1808,0.0129379,0.00106211,0,0,0.00192426,100000,-12.7879,1.31496,3.36409,2.34601e-05,48.9076,0.0350121,0.000670056,-2.51106e-17,5.40415e-18,0.00384845,199998,-6.62885,1.3187,1.74385,2.26286e-05,25.7716,0.0249361,0.00090746,0,0,0.00192423,99999
28,-0.908926,1.48775,0.16587,3.49868e-05,11.0095,0.0196935,0.00177656,-3.37487e-18,-1.18267e-17,0.00370959,193836,-0.765102,1.50299,0.139624,2.07816e-05,11.3547,0.0153963,0.00134977,0,0,0.0018548,96918,-16.0089,1.30977,4.29184,5.03009e-05,59.9477,0.0568377,0.000884992,1.40947e-17,3.55481e-16,0.00370703,193722,-7.07842,1.31345,1.89766,5.68815e-05,26.9301,0.0404696,0.00140553,0,0,0.00185351,96861
29,-1.21551,1.49382,0.156589,3.35466e-05,15.8214,0.0231063,0.00145184,2.01988e-17,-2.58161e-16,0.00331665,185536,-0.855805,1.51617,0.110249,2.3824e-05,15.7136,0.0193772,0.00122949,0,0,0.00165832,92768,-12.9098,1.28821,3.76924,4.77149e-05,44.4818,0.0479719,0.000994642,-6.80963e-19,-2.49358e-16,0.00331665,185536,-5.46593,1.29481,1.59588,5.63475e-05,19.3476,0.0343135,0.00164214,0,0,0.00165832,92768
30,-0.602656,1.49721,0.164348,2.28779e-05,8.29458,0.0138123,0.00165635,2.88836e-18,8.14095e-17,0.00335199,133048,-0.421171,1.52934,0.114855,1.63681e-05,10.251,0.0129644,0.00126254,0,0,0.001676,66524,-9.86976,1.30264,2.73784,3.69358e-05,35.9452,0.0377867,0.000977482,1.37953e-17,9.58611e-17,0.00334861,132506,-5.6289,1.30757,1.56144,3.23822e-05,20.9323,0.0269621,0.00120103,0,0,0.0016743,66253
31,-0.0401944,1.56737,0.0846566,1.69905e-05,11.8315,0.0141784,0.00119834,5.10055e-18,-1.90203e-17,0.00371035,196340,-0.031267,1.56873,0.0658444,1.09226e-05,15.2022,0.012886,0.000847635,0,0,0.00185517,98170,-16.9476,1.33239,4.1322,2.33725e-05,69.7501,0.0415511,0.0005625,5.29049e-17,1.20944e-16,0.00371041,196342,-7.80154,1.33516,1.90219,2.53866e-05,32.5225,0.0295497,0.000859113,0,0,0.00185521,98171
