loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
21,-0.881853,1.42969,0.279418,9.41675e-06,6.36202,0.00781595,0.00120481,-3.59639e-18,8.65471e-18,0.00380132,198760,-0.441112,1.51852,0.139769,9.41263e-06,8.54683,0.00898139,0.00104801,0,0,0.00190066,99380,-14.3555,1.32389,3.63478,2.89372e-05,56.972,0.0418726,0.000691077,-1.09456e-16,-1.80651e-16,0.00380132,198760,-7.04174,1.32725,1.78295,2.94957e-05,28.3721,0.0298071,0.000989551,0,0,0.00190066,99380
22,-1.20138,1.38672,0.370245,7.71019e-06,6.59915,0.00725295,0.00106304,-5.79166e-18,-3.11642e-17,0.00384845,199998,-0.579732,1.49203,0.178667,7.98874e-06,7.4781,0.00775281,0.00103043,0,0,0.00192423,99999,-28.6035,1.32497,7.1849,1.46027e-05,114.012,0.0420675,0.000347125,-1.28341e-16,1.41806e-16,0.00384849,200000,-7.38912,1.32871,1.85606,2.8264e-05,29.9555,0.0299705,0.000943061,0,0,0.00192424,100000
23,-1.86759,1.39075,0.433435,1.09069e-05,10.3543,0.0108,0.0010099,-4.73228e-18,9.65364e-17,0.00384845,199998,-1.10379,1.44235,0.256171,9.22691e-06,8.65963,0.00901205,0.00102384,0,0,0.00192423,99999,-16.2182,1.32106,4.15145,3.68872e-05,63.5992,0.0499859,0.000737953,9.60039e-17,-3.65214e-17,0.00384845,199998,-7.17586,1.32451,1.83684,4.1684e-05,28.5778,0.035587,0.00117133,0,0,0.00192423,99999
24,-0.843424,1.44811,0.245135,1.94455e-05,6.9813,0.0117379,0.00165665,-1.91749e-17,-1.19733e-17,0.0033579,182326,-0.625781,1.48779,0.181876,1.31047e-05,7.65136,0.0100475,0.00130428,0,0,0.00167895,91163,-23.5568,1.3068,6.37815,2.08993e-05,87.1603,0.0442116,0.000472711,1.01427e-17,-3.40546e-17,0.00335157,182078,-7.8993,1.3101,2.13879,3.11619e-05,29.6425,0.0314545,0.000990697,0,0,0.00167578,91039
25,-1.77879,1.4653,0.247011,3.01668e-05,16.8579,0.0226767,0.0013303,3.95546e-18,3.0606e-17,0.0027079,116680,-1.10569,1.4942,0.15354,2.4266e-05,14.4754,0.0187968,0.00129097,0,0,0.00135395,58340,-12.3809,1.28928,3.60206,5.94247e-05,42.8332,0.0525178,0.00113151,-1.09546e-16,1.19852e-16,0.0027053,116472,-5.46982,1.29573,1.59137,6.72533e-05,19.4292,0.0375565,0.00179072,0,0,0.00135265,58236
26,-1.08434,1.46401,0.213046,3.75488e-05,10.2128,0.0196937,0.00190664,1.38202e-17,-5.76826e-17,0.0037986,198684,-0.747292,1.49988,0.146825,2.72422e-05,10.6143,0.0170471,0.00159805,0,0,0.0018993,99342,-7.93208,1.26955,2.50015,5.85112e-05,25.5656,0.0404978,0.0014448,-2.69948e-17,2.16936e-16,0.0037986,198684,-5.03301,1.27546,1.58638,4.61074e-05,16.5983,0.028912,0.00159475,0,0,0.0018993,99342
27,-0.074441,1.56308,0.103181,1.9387e-05,9.74537,0.0137457,0.0014104,1.29129e-17,-2.64873e-17,0.00384845,199998,-0.0543338,1.56669,0.0753139,1.32803e-05,13.317,0.0132987,0.000998615,0,0,0.00192423,99999,-14.5089,1.31888,3.75101,2.18695e-05,56.3869,0.0362604,0.000603122,5.75234e-17,2.87305e-16,0.00384845,199998,-6.92517,1.32246,1.79038,2.2909e-05,27.3451,0.0258201,0.000887256,0,0,0.00192423,99999
28,-0.911923,1.49182,0.157778,3.62882e-05,11.6087,0.0205883,0.00176256,2.93449e-17,-9.51168e-17,0.00375358,195834,-0.774442,1.50557,0.133991,2.13649e-05,11.9393,0.0160051,0.00133488,0,0,0.00187679,97917,-15.5502,1.30925,4.17848,5.36324e-05,58.1091,0.0577908,0.000928045,1.06799e-17,-7.26986e-16,0.00375182,195756,-6.96737,1.31302,1.8722,5.98502e-05,26.4631,0.0411553,0.00145425,0,0,0.00187591,97878
29,-1.40767,1.49151,0.167764,3.42996e-05,17.7722,0.0247673,0.00138488,-3.47521e-18,1.00695e-17,0.00315284,180868,-0.986174,1.5119,0.11753,2.44802e-05,16.7833,0.0203047,0.00120564,0,0,0.00157642,90434,-13.0908,1.28626,3.84922,5.1523e-05,44.7804,0.0500448,0.00102954,1.45464e-17,5.44985e-16,0.00315284,180868,-5.38322,1.29319,1.58289,6.2646e-05,18.9395,0.0358132,0.00174924,0,0,0.00157642,90434
30,-0.47694,1.51256,0.147879,2.27777e-05,8.3005,0.0137731,0.00165377,3.82729e-18,-4.53459e-17,0.00327617,131982,-0.328459,1.54036,0.101838,1.65379e-05,10.8789,0.0134194,0.00123239,0,0,0.00163808,65991,-9.32518,1.30405,2.57541,3.70562e-05,34.1534,0.0368784,0.00100482,-3.62446e-17,-9.04262e-17,0.00327509,131786,-5.58801,1.30878,1.54329,3.09198e-05,20.8812,0.0263055,0.00117541,0,0,0.00163754,65893
